student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
101119,21,Male,Arts,4.9,4.2,2.1,No,85.6,8.1,Fair,6,Bachelor,High,2.1,No,3.59,4,4.2,No,4,12.8,Quiet Room,No,High,4,7,8,Kinesthetic,8.7,94
146421,16,Other,Business,8.3,0.8,0.7,Yes,54.7,7.6,Fair,4,Some College,High,5.7,Yes,3.77,7,4.3,No,5,10.3,Quiet Room,No,Low,4,7,8,Auditory,2.7,94
111774,25,Female,Arts,3.6,4.0,2.3,Yes,88.6,6.7,Good,1,PhD,High,5.0,No,3.9,8,4.3,No,0,11.9,Library,No,Low,9,4,10,Reading,3.5,96
175127,17,Female,Computer Science,0.9997119505184432,1.8,2.2,Yes,87.6,10.7,Good,6,Some College,High,8.4,Yes,3.8,8,6.3,No,5,5.0,Quiet Room,Yes,Low,2,2,10,Auditory,1.6,94
157206,21,Male,Engineering,4.8,0.9,0.5,No,44.1,8.3,Fair,6,Bachelor,Low,10.0,No,4.0,3,2.8,No,5,6.4,Co-Learning Group,Yes,Low,5,8,7,Kinesthetic,7.6,97
106236,16,Other,Business,2.1,0.9,1.9,Yes,59.8,4.7,Poor,7,High School,Low,8.0,No,3.4,5,4.9,No,3,6.3,Cafe,No,Low,1,6,9,Auditory,1.5,86
112062,23,Female,Engineering,4.6,1.0,0.3,Yes,41.1,6.7,Fair,3,Some College,Medium,5.0,No,3.66,4,1.4,No,0,7.9,Quiet Room,No,High,8,6,9,Auditory,6.1,96
132786,21,Female,Arts,7.2,1.4,0.8,No,85.0,7.7,Fair,2,Master,High,8.3,No,3.58,5,4.4,No,0,10.3,Co-Learning Group,No,High,9,9,6,Visual,9.5,100
137622,21,Other,Engineering,2.1,2.8,3.9,Yes,52.3,8.0,Good,5,Master,Medium,10.0,No,4.0,8,3.4,No,5,9.9,Cafe,No,High,8,4,10,Kinesthetic,1.3,97
158765,16,Female,Business,5.6,1.2,1.3,Yes,42.3,6.3,Good,7,PhD,Medium,8.3,Yes,3.58,6,6.0,No,4,8.8,Library,No,Low,7,10,5,Reading,7.9,81
142340,19,Other,Engineering,2.1,1.3,3.7,No,49.9,9.0,Good,4,Some College,Low,4.4,No,3.13,6,2.8,No,2,7.7,Cafe,No,Medium,2,2,10,Visual,7.1,75
136217,24,Male,Engineering,3.1,3.7,1.6,No,84.6,6.1,Good,2,High School,Medium,5.8,No,3.5,5,5.4,No,1,9.9,Cafe,No,Low,5,6,9,Reading,1.9,81
121282,24,Other,Engineering,5.2,4.7,2.0,No,94.2,6.8,Good,7,High School,Low,6.2,No,3.18,2,6.8,No,5,13.2,Cafe,Yes,High,7,2,10,Auditory,7.1,80
167433,24,Female,Computer Science,1.8987139891850076,1.5,2.8,No,65.8,8.8,Fair,4,High School,Medium,8.6,No,4.0,4,5.7,No,5,7.6,Co-Learning Group,No,Medium,10,10,5,Reading,2.2,94
128714,23,Male,Biology,2.9,2.5,3.0,No,49.1,5.3,Fair,1,Master,Medium,4.6,No,3.31,7,8.1,No,4,8.8,Co-Learning Group,No,High,3,8,7,Visual,8.7,71
142978,28,Male,Psychology,6.3,4.6,0.6,Yes,44.5,7.3,Good,6,Master,Low,3.5,No,3.46,4,1.8,No,1,11.5,Quiet Room,No,High,7,6,9,Auditory,5.2,77
145028,27,Male,Psychology,2.8,1.5,0.5,Yes,88.9,6.0,Good,1,High School,High,6.9,No,4.0,5,3.2,No,3,5.7,Dorm,Yes,Medium,8,8,7,Kinesthetic,3.5,98
120130,21,Other,Business,2.5,1.4,2.1,No,95.7,6.0,Fair,1,Master,Medium,5.0,No,4.0,7,9.5,No,4,6.1,Library,Yes,High,8,9,6,Reading,2.1,99
128605,25,Other,Engineering,1.5,5.0,3.3,No,43.4,8.3,Fair,6,PhD,Low,2.8,Yes,4.0,6,6.8,No,3,11.6,Library,Yes,Medium,9,10,5,Auditory,3.7,97
168872,20,Female,Arts,3.9,3.5,1.6,No,98.8,7.9,Fair,5,PhD,High,6.8,No,3.92,6,7.9,No,0,10.0,Library,No,High,7,7,8,Visual,3.1,98
168074,22,Male,Psychology,3.3,0.2,1.3,No,85.4,4.6,Good,2,Master,Low,10.0,No,3.79,4,6.5,No,3,6.2,Cafe,No,Low,8,5,10,Visual,8.3,94
155428,21,Male,Business,2.1,3.8,1.2,No,92.9,5.7,Good,6,Master,Medium,10.0,No,3.73,8,4.7,No,2,8.1,Library,No,Medium,2,7,8,Reading,7.0,96
115538,28,Other,Computer Science,3.9586739225580807,4.1,3.5,No,73.3,7.5,Fair,0,Master,Medium,5.9,Yes,4.0,3,5.7,No,2,12.4,Co-Learning Group,No,Low,10,5,10,Reading,9.5,95
116639,20,Male,Psychology,5.4,4.4,0.8,No,87.7,5.5,Good,6,Some College,Low,7.0,No,4.0,7,1.0,No,5,12.1,Dorm,Yes,Low,4,7,8,Auditory,8.3,98
114355,16,Male,Engineering,3.6,3.4,2.7,Yes,68.7,7.3,Good,0,Some College,Medium,7.1,Yes,4.0,1,3.3,No,3,11.2,Cafe,No,High,1,7,8,Kinesthetic,3.4,94
160875,28,Other,Biology,3.1,1.1,2.7,Yes,60.1,8.3,Fair,0,Bachelor,Medium,10.0,No,4.0,5,5.4,No,2,8.4,Co-Learning Group,No,High,6,5,10,Reading,9.6,96
174541,19,Female,Psychology,6.8,3.6,2.0,Yes,82.7,6.1,Good,2,Master,High,7.9,Yes,3.12,8,5.1,No,1,13.0,Dorm,Yes,High,4,2,10,Reading,9.8,78
178121,25,Female,Biology,2.2,1.6,3.3,No,82.9,4.9,Good,4,Bachelor,Medium,4.7,Yes,2.82,5,4.4,No,1,7.8,Cafe,Yes,High,9,2,10,Reading,8.3,72
111645,18,Male,Engineering,0.0,0.8,0.6,No,90.1,8.9,Good,2,PhD,High,7.6,Yes,2.66,7,5.5,No,4,2.1,Dorm,Yes,Low,7,6,9,Auditory,2.7,68
178540,27,Other,Engineering,4.9,3.0,0.3,No,61.4,5.6,Good,2,High School,High,3.6,No,4.0,6,5.3,No,1,8.4,Cafe,Yes,Low,6,8,7,Auditory,9.3,100
147840,24,Male,Biology,2.9,0.8,0.9,Yes,59.4,7.9,Good,7,Some College,High,5.5,Yes,3.77,8,3.6,No,4,6.4,Quiet Room,No,High,10,7,8,Visual,4.9,98
150904,20,Female,Business,4.2,3.5,3.4,Yes,68.1,5.3,Fair,5,Bachelor,Low,7.4,No,2.67,3,4.0,No,0,11.9,Library,No,Medium,3,4,10,Kinesthetic,4.5,65
123303,18,Other,Computer Science,3.1342720271785787,4.4,2.3,No,47.8,4.0,Fair,1,Some College,Low,6.6,Yes,3.43,4,7.3,No,5,10.1,Cafe,No,Medium,4,10,5,Auditory,5.6,83
168378,17,Other,Psychology,3.8,0.2,0.8,No,99.4,7.2,Poor,5,High School,High,5.1,Yes,4.0,5,4.8,No,2,6.7,Dorm,No,High,5,7,8,Kinesthetic,9.8,100
155405,26,Female,Computer Science,4.698168190909428,3.7,2.4,No,58.8,11.4,Good,6,Some College,High,7.0,Yes,4.0,6,5.0,No,1,11.8,Co-Learning Group,No,Low,1,5,10,Visual,4.9,94
178362,25,Male,Engineering,3.6,0.0,2.1,No,83.5,7.2,Fair,5,PhD,Low,4.3,No,2.43,1,6.1,No,1,5.9,Dorm,No,Medium,2,3,10,Auditory,3.6,59
161287,23,Other,Biology,3.9,3.7,1.0,No,51.8,6.4,Good,7,High School,Low,7.0,No,2.97,5,5.9,No,3,10.4,Cafe,No,Low,2,4,10,Kinesthetic,7.0,75
179719,16,Other,Business,4.2,2.3,3.4,Yes,77.7,4.0,Good,0,Some College,High,6.9,No,3.56,5,5.8,No,4,11.8,Cafe,Yes,Medium,3,2,10,Reading,8.2,97
175226,16,Other,Computer Science,7.260197236485344,2.7,2.3,Yes,96.5,5.9,Fair,4,PhD,Low,8.5,No,3.23,8,9.3,Yes,3,13.7,Dorm,No,Low,10,3,10,Kinesthetic,5.9,72
142462,28,Male,Biology,2.6,4.0,1.3,Yes,93.6,6.3,Good,1,Master,High,5.9,Yes,3.49,1,3.2,No,3,8.6,Quiet Room,No,Low,6,2,10,Auditory,8.2,90
179217,24,Other,Arts,2.1,1.6,1.5,Yes,59.8,6.9,Poor,2,Bachelor,Medium,6.2,No,3.83,2,6.9,No,3,5.9,Cafe,No,High,5,9,6,Auditory,4.9,96
159872,17,Female,Biology,4.7,1.0,3.5,Yes,78.9,7.6,Good,7,PhD,Low,4.4,No,3.96,1,1.2,No,3,9.9,Dorm,No,High,4,10,5,Visual,8.4,100
133716,18,Other,Biology,4.2,2.2,3.0,No,47.2,5.2,Good,6,Some College,Low,8.8,No,3.49,7,1.0,No,0,9.7,Co-Learning Group,Yes,Low,4,6,9,Kinesthetic,8.4,94
107348,26,Male,Psychology,5.1,0.2,2.6,Yes,64.5,5.8,Fair,0,Master,Low,4.7,Yes,3.18,3,2.6,No,3,9.0,Library,No,Medium,6,9,6,Reading,3.9,78
131146,16,Female,Business,3.3,0.9,2.5,Yes,66.2,6.0,Good,5,Bachelor,High,9.3,No,3.63,3,4.9,No,2,6.8,Quiet Room,No,Low,7,4,10,Reading,1.4,90
169114,27,Other,Business,5.9,3.8,3.1,Yes,53.5,9.1,Fair,6,Some College,Medium,7.9,Yes,3.09,4,6.9,No,4,13.1,Dorm,No,High,6,2,10,Reading,7.6,76
127764,26,Other,Biology,5.4,1.3,0.4,Yes,68.7,6.8,Good,4,Some College,High,3.4,Yes,4.0,6,1.0,No,1,9.1,Library,No,High,10,5,10,Visual,7.7,99
106682,22,Male,Business,2.1,4.1,2.7,Yes,49.0,7.4,Good,5,High School,Medium,6.7,No,3.07,1,8.2,Yes,4,10.4,Dorm,Yes,High,9,2,10,Visual,7.4,79
145742,23,Male,Business,6.4,2.8,3.8,No,74.6,8.5,Good,2,Some College,High,8.5,Yes,3.46,3,6.4,No,3,13.7,Cafe,Yes,Low,8,3,10,Visual,4.1,89
103071,24,Female,Arts,1.8,4.9,3.8,Yes,77.4,5.2,Fair,2,High School,Low,3.6,Yes,2.72,5,9.4,Yes,4,12.0,Quiet Room,Yes,Low,5,1,10,Visual,6.6,66
118717,22,Male,Engineering,4.5,2.1,2.2,Yes,79.8,9.4,Good,7,Master,High,4.6,Yes,3.55,2,7.9,No,5,9.4,Dorm,No,Medium,2,4,10,Kinesthetic,8.3,92
151093,16,Male,Biology,6.2,4.7,1.7,No,87.6,6.6,Good,5,Some College,High,8.2,Yes,4.0,7,4.2,No,1,13.8,Quiet Room,Yes,High,5,9,6,Visual,7.8,93
117380,16,Male,Business,3.8,0.5,2.2,Yes,52.7,7.2,Good,7,PhD,Medium,5.2,No,3.85,8,5.1,No,0,6.9,Dorm,Yes,Low,3,4,10,Auditory,5.9,93
134612,18,Female,Business,1.4,3.7,1.5,No,52.6,6.6,Good,7,PhD,Low,7.5,No,2.97,8,1.0,No,5,8.2,Quiet Room,No,High,8,4,10,Visual,5.5,70
132837,23,Female,Psychology,4.1,2.5,3.3,No,84.0,5.3,Fair,6,Some College,Low,5.6,Yes,4.0,6,5.4,No,5,10.8,Co-Learning Group,No,High,7,3,10,Auditory,8.4,100
134185,23,Female,Psychology,4.6,2.5,2.2,Yes,48.8,7.6,Good,4,Bachelor,Low,6.3,No,2.94,5,3.4,No,4,10.6,Co-Learning Group,Yes,Medium,5,1,10,Visual,8.7,75
118183,23,Other,Psychology,4.7,1.2,3.2,Yes,83.1,7.2,Fair,7,PhD,Medium,6.3,Yes,4.0,5,3.0,No,1,9.2,Quiet Room,Yes,Medium,3,2,10,Kinesthetic,8.8,100
178034,25,Female,Arts,2.5,0.4,1.5,Yes,80.8,5.7,Fair,4,Bachelor,Medium,5.3,Yes,3.27,3,7.2,No,1,4.7,Dorm,Yes,Low,6,10,5,Kinesthetic,4.4,88
110266,28,Other,Computer Science,5.556792470011517,1.9,0.9,Yes,49.0,7.9,Poor,5,PhD,Low,8.7,No,3.59,5,6.7,No,0,9.5,Co-Learning Group,Yes,Medium,10,4,10,Kinesthetic,1.1,97
112365,28,Female,Business,8.2,4.3,1.5,No,97.8,7.6,Good,6,High School,High,2.3,No,3.31,3,7.3,No,0,15.9,Co-Learning Group,No,Medium,4,4,10,Auditory,9.8,87
165594,18,Female,Engineering,4.0,2.6,0.3,No,45.8,4.0,Good,0,PhD,Medium,6.1,No,4.0,2,7.2,No,5,8.1,Cafe,No,Low,6,5,10,Reading,8.3,100
129720,27,Female,Business,0.3,0.7,1.6,Yes,74.9,5.7,Good,1,Master,Medium,3.3,Yes,3.47,5,1.7,No,5,3.7,Library,Yes,Medium,7,9,6,Auditory,7.9,85
169472,22,Other,Computer Science,4.976868039719186,3.0,2.6,Yes,54.0,7.1,Fair,3,Some College,Medium,6.5,No,2.75,4,4.6,No,1,11.6,Cafe,Yes,Medium,6,2,10,Reading,6.2,65
120931,23,Male,Biology,2.6,1.3,1.8,Yes,78.9,4.1,Poor,3,Master,High,6.5,Yes,2.77,8,5.8,No,5,5.9,Co-Learning Group,Yes,High,5,6,9,Auditory,7.1,53
115402,19,Female,Business,6.1,1.5,3.1,No,43.3,7.1,Good,1,Master,Medium,6.5,Yes,4.0,8,1.3,No,5,12.0,Quiet Room,Yes,Medium,8,7,8,Auditory,1.8,96
140582,26,Other,Computer Science,6.019692112121998,2.4,3.4,No,98.2,6.9,Good,1,Bachelor,High,4.2,No,2.67,3,4.6,No,3,12.6,Cafe,No,High,10,2,10,Kinesthetic,1.4,66
131938,27,Other,Engineering,2.4,0.7,1.3,Yes,79.3,5.4,Fair,7,High School,Low,9.1,Yes,3.43,3,6.9,No,0,5.0,Dorm,Yes,Low,7,10,5,Reading,3.6,89
147681,19,Female,Engineering,6.6,3.7,2.4,Yes,57.1,8.0,Good,6,Master,Low,8.0,Yes,4.0,6,5.3,No,4,14.3,Library,Yes,Medium,7,1,10,Kinesthetic,4.4,93
111934,18,Other,Arts,1.5,2.5,0.6,Yes,51.8,8.2,Fair,1,High School,High,6.0,Yes,4.0,5,1.0,No,4,5.4,Co-Learning Group,Yes,Medium,2,10,5,Kinesthetic,8.9,96
168358,23,Other,Arts,7.5,3.2,3.1,No,71.0,4.3,Poor,1,Some College,Low,3.2,No,3.27,6,5.0,No,2,14.2,Cafe,Yes,Low,6,1,10,Reading,8.2,90
111219,19,Male,Business,5.7,3.0,3.2,Yes,62.0,7.0,Fair,4,PhD,High,8.2,Yes,4.0,1,9.4,No,4,12.9,Cafe,Yes,Low,4,10,5,Visual,9.2,95
177516,21,Male,Arts,6.8,4.9,3.6,No,47.3,7.8,Good,3,High School,Low,4.2,Yes,4.0,4,1.0,No,2,15.9,Library,Yes,Medium,8,8,7,Auditory,9.3,100
154765,25,Other,Arts,4.5,2.2,2.3,Yes,85.4,5.0,Good,2,Master,Medium,10.0,Yes,4.0,6,5.0,No,0,9.5,Library,Yes,Low,4,1,10,Visual,8.1,100
106103,22,Male,Psychology,2.9,0.9,2.6,No,98.7,5.9,Good,1,Some College,High,7.4,No,4.0,7,2.9,No,0,6.7,Library,Yes,Medium,6,1,10,Visual,3.1,93
147808,27,Female,Computer Science,3.1807185847570025,3.3,2.4,Yes,56.2,9.4,Good,4,PhD,Medium,5.4,No,3.78,2,2.0,No,5,9.6,Cafe,Yes,Medium,5,9,6,Visual,5.0,94
121674,28,Male,Psychology,3.3,1.3,1.0,Yes,79.9,9.5,Fair,0,Master,Medium,4.7,No,4.0,1,9.7,No,5,6.5,Co-Learning Group,No,Medium,2,6,9,Auditory,3.3,100
133561,16,Female,Psychology,3.1,0.9,3.4,Yes,59.1,9.2,Good,7,High School,High,9.6,No,3.76,4,1.6,No,5,9.2,Cafe,Yes,Low,7,3,10,Visual,4.6,95
179993,28,Male,Arts,1.3,1.9,1.9,Yes,75.7,5.3,Good,4,Master,Medium,9.0,No,2.62,3,3.5,No,1,6.1,Quiet Room,Yes,Medium,2,3,10,Kinesthetic,8.3,60
169128,24,Other,Engineering,6.6,0.4,1.5,Yes,90.3,8.0,Fair,6,High School,Medium,4.4,Yes,4.0,7,5.3,No,0,9.9,Library,Yes,Medium,1,5,10,Visual,8.0,99
161289,26,Male,Psychology,1.8,0.6,2.4,No,97.0,7.2,Good,4,High School,Low,5.8,No,2.42,3,10.0,Yes,3,5.4,Library,No,High,10,3,10,Visual,9.5,58
123702,20,Male,Computer Science,6.569479971677913,4.8,2.0,No,57.0,5.7,Good,3,Bachelor,Medium,6.5,Yes,4.0,1,5.3,No,3,14.3,Co-Learning Group,Yes,High,7,8,7,Kinesthetic,3.7,100
123171,24,Female,Biology,3.7,3.3,0.4,No,96.6,4.0,Good,1,PhD,Low,10.0,Yes,3.13,7,5.3,No,1,7.8,Cafe,Yes,Medium,4,9,6,Kinesthetic,9.9,74
141628,28,Male,Business,1.8,3.5,2.7,Yes,78.0,6.9,Good,6,Master,Medium,6.4,No,4.0,3,7.7,No,1,8.3,Dorm,No,High,9,7,8,Kinesthetic,2.1,96
122359,28,Other,Business,2.3,3.0,3.2,Yes,41.5,8.2,Good,0,High School,High,8.3,No,4.0,8,4.0,No,5,10.0,Library,No,High,4,8,7,Kinesthetic,5.0,95
128158,24,Male,Psychology,4.4,4.4,2.4,No,51.4,8.1,Good,2,Some College,Medium,6.0,Yes,4.0,2,3.4,No,3,12.4,Library,Yes,Low,3,7,8,Visual,10.0,100
151763,28,Other,Engineering,2.9,0.6,0.3,No,45.2,6.1,Good,2,Bachelor,High,10.0,No,2.52,8,4.6,No,5,4.9,Library,No,Medium,10,1,10,Kinesthetic,1.8,67
143341,23,Other,Psychology,5.5,4.1,1.2,No,86.3,9.7,Fair,4,Some College,Low,7.8,Yes,2.8,6,2.8,No,3,12.2,Dorm,No,Medium,2,3,10,Visual,9.8,70
116789,25,Female,Biology,4.8,1.1,3.6,No,56.8,6.8,Good,0,Bachelor,Medium,6.1,Yes,3.08,1,2.8,No,3,10.1,Co-Learning Group,Yes,Low,6,4,10,Auditory,6.1,79
156318,23,Female,Psychology,1.2,4.2,3.1,No,73.6,8.2,Good,6,PhD,High,4.7,Yes,3.19,7,2.4,No,5,9.3,Dorm,Yes,Low,10,4,10,Kinesthetic,4.4,77
138246,24,Other,Computer Science,4.212984394671052,2.9,2.1,Yes,66.6,8.3,Good,7,Some College,High,7.4,No,3.99,7,8.1,No,4,10.8,Library,Yes,High,2,7,8,Kinesthetic,1.3,100
102773,23,Male,Biology,6.7,2.2,0.3,Yes,48.2,9.4,Poor,2,Some College,Medium,7.2,No,4.0,2,2.0,No,4,9.9,Dorm,Yes,Medium,1,6,9,Reading,3.5,91
133256,21,Female,Business,7.4,2.4,1.2,Yes,66.3,7.7,Poor,3,PhD,High,8.5,Yes,4.0,2,8.0,No,1,11.7,Library,No,High,4,6,9,Visual,3.4,97
123770,19,Female,Psychology,1.5,0.2,0.4,Yes,64.5,6.9,Good,2,High School,Medium,9.2,Yes,4.0,3,6.1,No,1,3.9,Quiet Room,Yes,Medium,6,9,6,Visual,5.1,100
117056,28,Female,Biology,2.6,4.8,2.9,Yes,72.5,5.5,Fair,0,PhD,Medium,8.3,No,3.89,4,5.9,No,3,10.6,Quiet Room,Yes,Low,3,8,7,Kinesthetic,10.0,100
162403,22,Other,Business,3.7,4.8,1.6,Yes,72.1,6.9,Good,6,PhD,Low,9.4,Yes,4.0,7,5.5,No,2,12.0,Quiet Room,Yes,Low,5,3,10,Auditory,7.5,100
153569,16,Other,Business,2.9,4.8,3.3,No,88.2,8.7,Fair,4,High School,High,10.0,Yes,3.66,8,5.9,No,2,11.9,Library,Yes,Medium,5,5,10,Auditory,7.4,96
163425,20,Female,Arts,4.0,2.4,3.9,No,93.5,5.8,Fair,3,Master,Medium,5.7,No,3.66,5,3.4,No,3,11.8,Co-Learning Group,Yes,High,7,10,5,Reading,3.3,97
123453,26,Other,Engineering,4.5,4.0,3.5,No,81.5,6.4,Fair,4,Master,Medium,3.2,Yes,2.98,7,2.9,No,5,12.7,Dorm,No,Low,10,5,10,Visual,5.3,79
174661,24,Other,Psychology,1.9,4.4,1.4,Yes,41.9,4.9,Good,4,Bachelor,Medium,6.4,Yes,3.71,8,5.4,No,4,9.5,Cafe,No,High,5,3,10,Visual,3.8,89
156357,16,Male,Arts,1.6,2.1,0.7,Yes,58.0,5.8,Good,4,Some College,Medium,6.6,Yes,3.76,1,6.8,No,2,6.0,Library,Yes,Low,7,9,6,Kinesthetic,7.9,97
175638,19,Male,Biology,7.1,3.6,3.2,No,64.3,6.6,Fair,4,Master,Low,10.0,No,4.0,4,3.4,No,1,13.9,Dorm,Yes,Low,9,7,8,Visual,8.2,84
111623,28,Male,Biology,2.3,3.7,3.3,No,52.1,7.7,Good,0,Some College,Low,9.8,Yes,3.87,2,5.5,No,0,9.6,Dorm,No,High,2,8,7,Reading,4.2,91
141180,25,Male,Engineering,4.7,1.0,3.3,No,63.7,7.7,Fair,0,Some College,High,4.1,Yes,2.93,6,2.6,No,3,10.3,Cafe,No,Low,4,2,10,Kinesthetic,2.1,71
141657,28,Other,Biology,3.0,4.3,1.5,No,59.8,7.0,Fair,3,Master,Low,7.6,No,3.8,8,4.9,No,2,8.9,Co-Learning Group,Yes,High,6,9,6,Auditory,9.0,100
166150,19,Other,Engineering,3.7,4.2,3.1,Yes,47.8,4.4,Poor,1,Master,Low,9.9,No,2.58,3,5.4,No,4,12.5,Cafe,No,Low,8,5,10,Reading,5.8,67
151858,23,Female,Psychology,3.3,0.6,2.0,No,78.7,7.0,Poor,7,Bachelor,Medium,4.3,Yes,4.0,4,3.9,No,3,7.1,Library,No,Low,8,10,5,Reading,5.1,100
119317,19,Female,Engineering,1.1,1.1,3.6,Yes,87.6,7.6,Fair,5,High School,Medium,6.1,No,2.26,1,4.0,No,2,6.1,Dorm,Yes,Low,5,2,10,Visual,9.4,53
164303,25,Male,Business,8.6,4.5,2.9,No,78.9,6.6,Good,6,Master,High,5.5,No,3.22,7,6.5,No,2,17.7,Cafe,No,Medium,7,3,10,Reading,5.1,77
154871,16,Male,Computer Science,3.121969498262727,1.0,3.1,Yes,52.7,6.0,Fair,6,Master,Medium,5.7,Yes,4.0,1,3.8,No,2,9.0,Quiet Room,Yes,Medium,8,5,10,Reading,6.6,100
154922,17,Female,Engineering,4.6,2.3,3.7,No,60.1,7.6,Good,3,PhD,High,4.0,Yes,4.0,4,6.8,No,5,12.0,Quiet Room,Yes,Medium,4,5,10,Reading,1.1,98
165285,26,Female,Biology,8.6,3.6,3.7,Yes,71.0,7.6,Good,0,PhD,High,6.0,No,4.0,3,6.3,No,5,17.4,Quiet Room,Yes,Medium,2,7,8,Reading,7.3,88
163018,28,Male,Arts,6.0,3.5,2.6,Yes,52.8,7.0,Fair,1,Some College,Low,5.2,No,3.95,5,8.6,No,4,13.4,Dorm,No,Low,10,8,7,Kinesthetic,7.0,95
124089,22,Male,Arts,2.7,3.0,2.7,No,48.1,7.0,Fair,5,Some College,High,10.0,Yes,4.0,6,5.4,No,2,9.0,Cafe,No,Medium,10,9,6,Auditory,6.6,100
178811,22,Other,Arts,3.4,1.6,1.2,Yes,57.4,6.9,Good,1,Some College,Low,5.9,Yes,2.33,7,3.8,No,2,7.6,Dorm,No,Medium,7,4,10,Kinesthetic,8.4,62
172622,21,Male,Psychology,3.9,1.8,1.8,Yes,44.4,5.8,Poor,1,Master,Low,6.1,Yes,3.89,5,5.0,No,0,9.3,Co-Learning Group,Yes,Low,5,3,10,Kinesthetic,4.4,99
164872,21,Other,Arts,4.2,4.1,1.3,Yes,48.3,5.6,Fair,5,Bachelor,High,5.2,No,4.0,8,3.8,No,2,10.7,Cafe,No,Medium,10,7,8,Visual,2.7,100
164292,28,Other,Biology,3.6,3.8,3.6,Yes,83.9,5.5,Good,0,PhD,High,7.9,No,3.01,4,6.1,No,4,11.5,Co-Learning Group,Yes,Medium,5,5,10,Visual,9.6,71
103646,24,Female,Biology,5.1,0.5,3.4,Yes,50.1,7.4,Good,1,Bachelor,High,2.6,No,3.82,6,5.1,No,3,9.3,Library,No,Low,3,10,5,Auditory,6.1,90
142379,16,Female,Computer Science,6.8931762568239,4.0,3.8,No,71.9,5.5,Poor,7,Some College,High,9.1,Yes,3.03,4,6.0,No,0,16.0,Library,No,Medium,6,1,10,Auditory,8.9,73
126777,17,Other,Computer Science,2.5560439747807555,2.5,4.0,No,63.4,7.5,Good,3,High School,Low,7.800000000000001,Yes,3.97,4,8.4,Yes,1,10.6,Library,No,Medium,6,1,10,Visual,7.3,100
102282,22,Male,Biology,1.8,1.0,3.6,No,58.6,5.3,Good,7,PhD,High,9.0,Yes,4.0,5,3.9,No,4,8.3,Quiet Room,No,Low,5,9,6,Auditory,5.2,94
123141,19,Male,Psychology,6.7,2.3,1.2,No,58.7,8.6,Good,2,Some College,Medium,5.8,Yes,3.58,3,3.0,No,1,11.0,Co-Learning Group,No,Medium,6,2,10,Reading,1.8,88
139882,17,Other,Biology,1.5,4.2,2.8,Yes,66.7,8.6,Poor,5,Bachelor,Low,8.6,Yes,4.0,1,7.0,No,1,9.8,Cafe,Yes,Low,6,7,8,Kinesthetic,6.5,99
118119,16,Female,Business,3.7,2.6,2.5,Yes,48.9,9.1,Fair,4,Master,High,4.4,No,3.19,1,5.6,No,5,10.5,Library,No,Low,6,4,10,Reading,7.2,77
105721,23,Other,Business,2.0,0.6,2.8,Yes,95.2,5.6,Good,4,PhD,Low,7.4,No,3.09,1,5.5,No,1,6.0,Dorm,Yes,Low,7,5,10,Visual,2.3,74
163453,27,Female,Arts,1.2,3.1,1.3,Yes,79.3,7.2,Good,6,High School,High,10.0,No,4.0,3,3.9,No,4,7.0,Library,Yes,Low,7,9,6,Visual,4.4,100
159367,21,Other,Business,0.0,4.9,3.4,No,94.9,8.3,Poor,7,Master,High,9.0,Yes,3.35,4,4.0,No,4,10.2,Co-Learning Group,No,Medium,8,2,10,Reading,2.2,82
166109,27,Female,Engineering,3.2,3.5,2.8,Yes,41.8,6.8,Fair,0,High School,Medium,5.0,No,3.78,3,4.4,No,0,10.0,Dorm,Yes,Low,8,1,10,Visual,2.4,91
170197,24,Male,Psychology,1.1,4.9,3.2,No,44.3,6.1,Fair,1,Bachelor,Low,3.5,No,3.03,7,6.4,No,4,10.0,Cafe,Yes,High,10,4,10,Visual,9.7,77
167596,16,Other,Arts,4.6,2.2,0.9,Yes,43.1,6.2,Fair,5,High School,Medium,8.1,No,4.0,6,6.3,No,0,8.2,Quiet Room,No,Low,2,4,10,Kinesthetic,3.2,92
137483,22,Other,Computer Science,6.321001307601867,0.9,0.1,No,99.3,9.2,Good,1,Master,Low,8.6,No,4.0,2,6.5,No,1,9.2,Dorm,Yes,High,4,10,5,Reading,4.6,99
151407,22,Male,Business,2.3,3.6,3.1,Yes,96.2,5.1,Fair,1,Some College,Low,5.7,Yes,2.22,7,6.0,No,3,10.7,Co-Learning Group,No,High,5,3,10,Visual,3.1,55
103128,24,Female,Computer Science,5.323356786182316,4.5,3.5,Yes,56.5,4.4,Good,2,PhD,Low,5.8,Yes,3.61,6,5.1,No,0,13.7,Library,Yes,Medium,1,8,7,Auditory,3.7,80
146276,24,Male,Psychology,3.2,3.2,1.8,Yes,44.9,7.8,Fair,6,Master,Medium,7.3,Yes,2.95,6,5.7,No,2,9.9,Co-Learning Group,Yes,Medium,2,5,10,Visual,4.4,67
